Year	DOY	Tmax(C)_corrected	Tmin(C)_corrected	PAR (umol/m2*s)	Prec(cm)	O3	CO2(ppm)	NH4 (mgN/m2*yr)	NO3 (mgN/m2*yr)
1980	46	-6.52	-14.82	579.80	3.77	0	339.4	0.025	0.003
1980	76	0.61	-9.91	653.60	13.54	0	339.4	0.052	0.008
1980	107	11.06	0.10	672.60	12.92	0	339.4	0.051	0.013
1980	137	17.74	4.93	829.00	5.80	0	339.4	0.034	0.017
1980	168	19.86	9.21	758.00	7.66	0	339.4	0.025	0.005
1980	198	23.55	14.29	782.70	8.84	0	339.4	0.034	0.01
1980	229	23.51	13.83	702.00	8.50	0	339.4	0.038	0.007
1980	259	18.82	8.15	726.00	13.24	0	339.4	0.072	0.029
1980	290	10.48	1.08	491.90	11.20	0	339.4	0.041	0.011
1980	321	1.89	-5.02	341.30	12.62	0	339.4	0.038	0.007
1980	351	-4.70	-16.60	287.70	6.65	0	339.4	0.048	0.008
1981	15	-9.81	-21.36	478.00	2.43	0	340.5	0.035	0.007
1981	46	1.93	-7.98	440.50	25.85	0	340.5	0.033	0.009
1981	76	2.19	-7.98	653.60	4.25	0	340.5	0.03	0.009
1981	107	12.42	0.29	689.90	12.00	0	340.5	0.041	0.021
1981	137	18.42	6.48	786.30	12.82	0	340.5	0.049	0.024
1981	168	21.84	11.77	728.00	16.66	0	340.5	0.062	0.046
1981	198	23.45	14.49	794.00	23.42	0	340.5	0.049	0.028
1981	229	22.27	12.42	697.90	13.94	0	340.5	0.066	0.042
1981	259	17.99	8.55	551.40	14.98	0	340.5	0.071	0.042
1981	290	10.72	0.78	485.40	19.72	0	340.5	0.053	0.019
1981	321	3.70	-4.11	402.20	6.54	0	340.5	0.034	0.011
1981	351	-3.64	-12.11	278.60	13.88	0	340.5	0.038	0.007
1982	15	-9.09	-21.26	420.70	11.89	0	341.6	0.038	0.007
1982	46	-4.95	-16.09	563.10	7.38	0	341.6	0.033	0.004
1982	76	-0.59	-10.39	672.90	11.19	0	341.6	0.045	0.014
1982	107	8.47	-2.15	813.40	10.64	0	341.6	0.066	0.014
1982	137	18.96	6.64	844.40	2.89	0	341.6	0.019	0.009
1982	168	19.50	10.36	684.10	15.72	0	341.6	0.04	0.018
1982	198	23.52	13.48	903.70	6.96	0	341.6	0.031	0.012
1982	229	21.17	11.54	700.50	7.04	0	341.6	0.039	0.017
1982	259	19.63	9.37	638.70	10.98	0	341.6	0.034	0.021
1982	290	13.31	2.21	585.60	5.05	0	341.6	0.047	0.02
1982	321	7.31	-0.86	286.40	14.56	0	341.6	0.048	0.014
1982	351	1.87	-6.65	272.00	7.14	0	341.6	0.038	0.007
1983	15	-3.90	-13.20	376.10	12.30	0	342.8	0.038	0.007
1983	46	-2.27	-14.15	535.20	8.42	0	342.8	0.038	0.007
1983	76	2.92	-5.43	527.70	13.91	0	342.8	0.026	0.009
1983	107	9.84	0.39	583.40	11.80	0	342.8	0.056	0.025
1983	137	16.38	5.60	557.80	18.94	0	342.8	0.069	0.035
1983	168	22.25	12.03	902.20	3.33	0	342.8	0.023	0.01
1983	198	23.95	14.61	843.20	7.44	0	342.8	0.046	0.036
1983	229	23.27	13.74	775.90	14.95	0	342.8	0.03	0.015
1983	259	20.92	9.67	767.40	4.60	0	342.8	0.02	0.007
1983	290	12.68	3.05	569.80	9.66	0	342.8	0.033	0.012
1983	321	4.28	-2.79	304.70	20.34	0	342.8	0.045	0.01
1983	351	-4.51	-14.30	285.20	19.49	0	342.8	0.05	0.006
1984	15	-6.62	-19.34	382.40	5.31	0	343.9	0.039	0.009
1984	46	0.11	-8.74	495.00	11.75	0	343.9	0.051	0.014
1984	76	-3.34	-12.90	598.30	12.12	0	343.9	0.026	0.005
1984	107	11.08	-0.22	689.90	13.04	0	343.9	0.035	0.013
1984	137	15.98	4.94	712.20	30.21	0	343.9	0.059	0.039
1984	168	22.17	12.01	832.00	17.64	0	343.9	0.054	0.026
1984	198	22.95	14.18	741.50	13.89	0	343.9	0.073	0.037
1984	229	23.72	14.84	751.30	3.14	0	343.9	0.019	0.004
1984	259	17.75	6.94	707.70	3.80	0	343.9	0.022	0.01
1984	290	13.56	3.48	538.20	7.85	0	343.9	0.03	0.01
1984	321	5.32	-2.64	396.10	11.80	0	343.9	0.037	0.01
1984	351	0.26	-8.23	285.20	9.80	0	343.9	0.027	0.005
1985	15	-8.80	-18.25	401.50	5.97	0	345.1	0.038	0.007
1985	46	-3.21	-13.31	535.20	8.78	0	345.1	0.034	0.006
1985	76	3.32	-7.60	779.40	9.23	0	345.1	0.038	0.007
1985	107	10.54	-0.60	753.80	6.42	0	345.1	0.038	0.007
1985	137	17.58	5.81	767.00	10.41	0	345.1	0.053	0.027
1985	168	18.45	10.03	691.50	11.75	0	345.1	0.039	0.025
1985	198	23.07	13.85	741.50	5.39	0	345.1	0.018	0.006
1985	229	21.20	12.11	792.30	8.44	0	345.1	0.037	0.009
1985	259	19.35	9.36	712.30	14.59	0	345.1	0.012	0.003
1985	290	13.24	3.56	491.90	11.37	0	345.1	0.038	0.007
1985	321	4.40	-2.30	292.50	13.07	0	345.1	0.038	0.007
1985	351	-3.89	-12.61	272.00	8.30	0	345.1	0.038	0.006
1986	15	-4.40	-14.94	331.40	20.70	0	346.3	0.03	0.005
1986	46	-4.97	-16.52	479.50	7.49	0	346.3	0.017	0.003
1986	76	2.96	-8.70	561.60	12.53	0	346.3	0.057	0.015
1986	107	13.09	0.87	715.50	6.05	0	346.3	0.032	0.011
1986	137	19.03	7.34	712.20	11.40	0	346.3	0.038	0.007
1986	168	20.48	9.70	728.00	8.50	0	346.3	0.027	0.01
1986	198	22.06	13.55	627.70	14.03	0	346.3	0.036	0.008
1986	229	21.34	12.69	644.50	16.75	0	346.3	0.086	0.051
1986	259	17.28	7.41	546.80	9.74	0	346.3	0.05	0.019
1986	290	11.61	2.14	474.80	6.25	0	346.3	0.025	0.008
1986	321	2.87	-4.87	323.00	13.30	0	346.3	0.034	0.005
1986	351	-1.75	-11.00	265.30	10.49	0	346.3	0.018	0.006
1987	15	-5.14	-16.62	312.30	9.03	0	347.5	0.038	0.007
1987	46	-6.65	-16.91	574.30	1.14	0	347.5	0.025	0.003
1987	76	2.74	-8.31	551.90	16.43	0	347.5	0.022	0.006
1987	107	12.89	1.24	574.90	7.23	0	347.5	0.014	0.003
1987	137	18.17	6.00	705.00	8.09	0	347.5	0.041	0.028
1987	168	21.25	12.29	728.00	19.35	0	347.5	0.053	0.036
1987	198	23.66	14.89	733.50	7.67	0	347.5	0.049	0.033
1987	229	21.92	11.78	755.40	10.87	0	347.5	0.023	0.005
1987	259	17.72	9.33	528.50	15.43	0	347.5	0.022	0.004
1987	290	11.51	1.62	506.50	10.60	0	347.5	0.035	0.008
1987	321	4.97	-3.88	310.80	11.48	0	347.5	0.045	0.011
1987	351	-1.66	-9.60	258.70	6.14	0	347.5	0.037	0.007
1988	15	-5.51	-16.46	344.20	6.20	0	348.7	0.023	0.003
1988	46	-3.03	-14.39	434.90	8.13	0	348.7	0.038	0.007
1988	76	2.59	-7.51	595.50	4.76	0	348.7	0.043	0.01
1988	107	10.73	0.13	549.40	9.93	0	348.7	0.042	0.013
1988	137	18.38	7.16	658.50	8.47	0	348.7	0.042	0.015
1988	168	20.90	9.83	783.90	7.01	0	348.7	0.038	0.007
1988	198	24.00	15.65	703.30	11.03	0	348.7	0.045	0.014
1988	229	23.22	14.82	706.10	13.31	0	348.7	0.034	0.015
1988	259	18.33	7.85	629.50	7.10	0	348.7	0.031	0.012
1988	290	10.07	1.68	379.90	5.54	0	348.7	0.038	0.007
1988	321	5.11	-2.06	298.60	13.14	0	348.7	0.042	0.005
1988	351	-2.37	-10.33	318.40	6.47	0	348.7	0.036	0.009
1989	15	-2.13	-12.74	318.70	7.21	0	349.9	0.056	0.016
1989	46	-4.46	-14.71	423.70	6.87	0	349.9	0.034	0.004
1989	76	1.89	-8.68	600.30	8.71	0	349.9	0.039	0.012
1989	107	8.03	-1.88	647.30	9.34	0	349.9	0.039	0.011
1989	137	18.56	7.37	546.20	19.24	0	349.9	0.042	0.022
1989	168	21.11	11.68	628.60	14.80	0	349.9	0.057	0.036
1989	198	23.26	13.99	737.30	7.65	0	349.9	0.035	0.035
1989	229	22.00	12.83	685.60	13.56	0	349.9	0.053	0.047
1989	259	19.05	8.73	629.50	13.09	0	349.9	0.064	0.028
1989	290	13.41	3.03	443.20	18.76	0	349.9	0.039	0.019
1989	321	4.57	-3.28	298.60	16.16	0	349.9	0.07	0.036
1989	351	-10.10	-19.17	351.60	6.52	0	349.9	0.046	0.009
1990	15	-0.39	-9.07	293.20	14.71	0	351.2	0.048	0.011
1990	46	-2.92	-13.91	451.60	8.74	0	351.2	0.035	0.009
1990	76	5.13	-5.87	614.80	7.15	0	351.2	0.03	0.01
1990	107	11.20	0.25	540.90	9.80	0	351.2	0.054	0.02
1990	137	15.61	3.93	635.30	16.00	0	351.2	0.042	0.022
1990	168	21.53	12.33	643.40	20.51	0	351.2	0.038	0.007
1990	198	23.79	13.82	797.80	7.73	0	351.2	0.038	0.007
1990	229	23.13	13.78	743.10	31.07	0	351.2	0.073	0.032
1990	259	18.33	8.94	551.40	11.39	0	351.2	0.038	0.007
1990	290	13.90	4.95	422.10	19.11	0	351.2	0.043	0.018
1990	321	5.95	-2.29	353.50	9.98	0	351.2	0.028	0.01
1990	351	0.59	-9.17	225.50	16.75	0	351.2	0.033	0.009
1991	15	-5.92	-15.32	312.30	8.31	0	352.4	0.038	0.008
1991	46	-1.17	-11.51	423.70	4.87	0	352.4	0.032	0.007
1991	76	3.27	-5.28	493.80	11.45	0	352.4	0.036	0.009
1991	107	12.81	1.00	596.20	8.99	0	352.4	0.024	0.006
1991	137	19.81	7.79	724.40	8.83	0	352.4	0.039	0.019
1991	168	21.90	11.71	758.00	4.87	0	352.4	0.026	0.012
1991	198	23.17	13.35	688.20	10.77	0	352.4	0.052	0.032
1991	229	23.06	13.95	603.50	26.56	0	352.4	0.067	0.021
1991	259	17.95	7.39	588.20	11.20	0	352.4	0.032	0.01
1991	290	14.25	4.01	401.00	15.95	0	352.4	0.058	0.03
1991	321	5.78	-1.81	280.30	8.94	0	352.4	0.024	0.006
1991	351	-1.29	-10.56	252.10	11.20	0	352.4	0.053	0.009
1992	15	-3.79	-13.56	299.60	8.94	0	353.7	0.023	0.004
1992	46	-2.47	-12.69	351.30	9.93	0	353.7	0.051	0.013
1992	76	1.66	-9.38	489.00	11.90	0	353.7	0.039	0.013
1992	107	8.18	-2.03	536.60	9.00	0	353.7	0.045	0.022
1992	137	17.96	4.23	724.40	6.14	0	353.7	0.026	0.013
1992	168	20.71	10.42	721.00	7.60	0	353.7	0.025	0.011
1992	198	21.12	11.74	646.60	15.89	0	353.7	0.061	0.03
1992	229	21.61	12.79	619.90	16.11	0	353.7	0.055	0.025
1992	259	19.20	8.69	592.80	12.84	0	353.7	0.029	0.009
1992	290	10.38	1.11	416.80	7.59	0	353.7	0.042	0.015
1992	321	3.03	-3.07	292.50	16.25	0	353.7	0.036	0.009
1992	351	-0.73	-8.01	232.20	5.83	0	353.7	0.024	0.006
1993	15	-3.14	-13.10	280.40	9.79	0	355.0	0.044	0.009
1993	46	-6.96	-20.01	440.50	8.21	0	355.0	0.024	0.004
1993	76	-0.21	-11.99	522.90	14.03	0	355.0	0.038	0.007
1993	107	11.97	-0.08	532.30	11.91	0	355.0	0.026	0.01
1993	137	18.01	6.19	666.30	7.07	0	355.0	0.038	0.007
1993	168	20.73	11.03	728.40	8.58	0	355.0	0.028	0.012
1993	198	22.88	14.40	676.80	11.56	0	355.0	0.048	0.02
1993	229	23.46	13.75	681.50	11.37	0	355.0	0.035	0.02
1993	259	17.90	8.84	537.60	12.69	0	355.0	0.039	0.016
1993	290	10.96	1.33	443.20	9.92	0	355.0	0.028	0.01
1993	321	5.34	-3.22	304.70	14.61	0	355.0	0.035	0.007
1993	351	-1.44	-8.38	258.70	9.03	0	355.0	0.049	0.012
1994	15	-9.54	-21.64	278.40	14.02	0	356.3	0.032	0.003
1994	46	-7.14	-18.54	447.40	4.61	0	356.3	0.02	0.003
1994	76	-0.05	-9.16	471.10	14.26	0	356.3	0.036	0.013
1994	107	10.68	-0.01	590.40	11.09	0	356.3	0.071	0.045
1994	137	16.31	4.74	662.40	9.96	0	356.3	0.047	0.022
1994	168	22.22	13.05	712.70	10.89	0	356.3	0.053	0.028
1994	198	23.91	15.96	695.30	12.89	0	356.3	0.051	0.022
1994	229	21.73	12.15	643.20	9.50	0	356.3	0.022	0.012
1994	259	17.17	9.08	539.00	13.09	0	356.3	0.036	0.015
1994	290	13.16	2.86	535.50	3.05	0	356.3	0.036	0.009
1994	321	7.81	-1.11	318.50	8.49	0	356.3	0.02	0.006
1994	351	0.16	-10.12	289.70	7.70	0	356.3	0.034	0.006
1995	15	-2.47	-9.98	267.20	11.45	0	357.6	0.036	0.007
1995	46	-5.51	-15.19	391.40	8.68	0	357.6	0.038	0.007
1995	76	4.57	-6.25	497.50	7.69	0	357.6	0.047	0.016
1995	107	8.45	-2.44	589.60	6.22	0	357.6	0.029	0.013
1995	137	16.44	4.75	575.90	9.39	0	357.6	0.038	0.007
1995	168	22.97	11.26	759.60	4.85	0	357.6	0.021	0.009
1995	198	23.63	15.31	685.70	16.68	0	357.6	0.066	0.041
1995	229	23.09	13.39	712.90	14.41	0	357.6	0.035	0.021
1995	259	17.82	6.68	630.80	9.16	0	357.6	0.041	0.024
1995	290	14.85	4.93	456.70	23.57	0	357.6	0.034	0.016
1995	321	2.83	-4.21	272.10	15.36	0	357.6	0.042	0.013
1995	351	-5.40	-13.44	263.90	9.97	0	357.6	0.038	0.007
1996	15	-5.06	-16.40	330.60	21.20	0	359.0	0.038	0.007
1996	46	-3.53	-11.96	389.20	10.84	0	359.0	0.038	0.007
1996	76	1.40	-9.44	676.90	5.32	0	359.0	0.034	0.004
1996	107	8.86	-0.75	600.00	24.45	0	359.0	0.055	0.02
1996	137	15.67	4.33	743.30	11.97	0	359.0	0.051	0.018
1996	168	21.26	12.29	655.10	16.86	0	359.0	0.055	0.039
1996	198	22.40	13.70	687.50	22.61	0	359.0	0.055	0.032
1996	229	23.09	13.56	782.50	2.16	0	359.0	0.021	0.008
1996	259	18.56	10.21	566.80	7.96	0	359.0	0.029	0.008
1996	290	11.77	1.78	559.70	15.89	0	359.0	0.029	0.011
1996	321	2.90	-4.54	326.20	12.19	0	359.0	0.045	0.02
1996	351	0.74	-7.02	203.10	20.90	0	359.0	0.042	0.01
1997	15	-5.13	-15.64	289.00	12.86	0	360.3	0.038	0.007
1997	46	-1.35	-13.38	477.30	8.56	0	360.3	0.027	0.007
1997	76	-0.76	-11.56	486.60	14.55	0	360.3	0.057	0.016
1997	107	8.70	-2.06	868.60	6.33	0	360.3	0.023	0.009
1997	137	13.66	3.33	687.00	10.94	0	360.3	0.038	0.007
1997	168	21.97	11.48	968.70	7.81	0	360.3	0.038	0.007
1997	198	22.79	12.90	911.70	16.91	0	360.3	0.051	0.043
1997	229	21.21	12.45	793.70	10.96	0	360.3	0.05	0.018
1997	259	18.02	8.91	676.50	7.11	0	360.3	0.025	0.008
1997	290	11.69	1.94	587.50	4.21	0	360.3	0.026	0.01
1997	321	3.09	-4.31	314.30	16.52	0	360.3	0.038	0.007
1997	351	-2.04	-12.41	325.30	7.38	0	360.3	0.019	0.003
1998	15	-3.37	-13.12	305.60	17.00	0	361.7	0.039	0.006
1998	46	-1.06	-11.37	560.56	7.37	0	361.7	0.021	0.003
1998	76	3.97	-5.54	573.80	11.78	0	361.7	0.034	0.005
1998	107	12.08	-0.35	820.26	6.15	0	361.7	0.027	0.012
1998	137	19.73	8.22	846.01	9.32	0	361.7	0.034	0.021
1998	168	20.01	11.42	624.35	30.89	0	361.7	0.051	0.027
1998	198	22.70	14.33	768.60	10.96	0	361.7	0.029	0.016
1998	229	23.00	13.53	723.60	9.36	0	361.7	0.036	0.021
1998	259	19.61	9.63	625.06	8.27	0	361.7	0.04	0.031
1998	290	11.99	3.72	413.10	12.12	0	361.7	0.045	0.015
1998	321	4.47	-2.18	253.83	10.74	0	361.7	0.053	0.019
1998	351	1.75	-6.02	243.30	6.15	0	361.7	0.03	0.007
1999	15	-5.25	-17.17	242.96	17.84	0	363.1	0.044	0.006
1999	46	-2.42	-13.36	482.78	5.02	0	363.1	0.023	0.005
1999	76	2.10	-6.54	544.80	12.97	0	363.1	0.025	0.008
1999	107	11.19	-1.18	748.17	2.09	0	363.1	0.036	0.007
1999	137	19.19	6.70	747.35	13.47	0	363.1	0.026	0.008
1999	168	23.29	12.74	812.40	8.31	0	363.1	0.033	0.02
1999	198	24.47	14.97	739.03	10.54	0	363.1	0.036	0.007
1999	229	22.02	12.54	641.81	10.94	0	363.1	0.047	0.023
1999	259	20.73	11.11	546.00	32.08	0	363.1	0.036	0.012
1999	290	11.68	1.15	427.87	7.87	0	363.1	0.021	0.005
1999	321	7.32	-0.08	287.75	10.44	0	363.1	0.045	0.028
1999	351	-0.23	-7.29	274.86	5.73	0	363.1	0.024	0.006
2000	15	-5.58	-16.18	437.72	10.85	0	364.5	0.038	0.007
2000	46	-2.72	-15.15	504.55	11.23	0	364.5	0.032	0.006
2000	76	5.34	-6.52	556.44	11.22	0	364.5	0.039	0.01
2000	107	9.54	-0.95	606.57	22.42	0	364.5	0.04	0.014
2000	137	17.35	5.91	633.85	14.57	0	364.5	0.042	0.018
2000	168	20.81	10.94	693.20	9.19	0	364.5	0.039	0.019
2000	198	21.24	12.54	730.61	9.43	0	364.5	0.044	0.023
2000	229	21.84	12.71	622.81	10.57	0	364.5	0.043	0.02
2000	259	18.59	8.50	642.79	9.15	0	364.5	0.043	0.015
2000	290	12.10	2.85	528.54	7.97	0	364.5	0.037	0.013
2000	321	4.31	-1.55	294.93	10.18	0	364.5	0.04	0.012
2000	351	-3.50	-12.44	309.88	14.33	0	364.5	0.036	0.007
2001	15	-3.80	-16.66	433.79	5.28	0	365.9	0.038	0.007
2001	46	-3.40	-16.16	378.93	10.94	0	365.9	0.032	0.006
2001	76	-1.43	-11.22	563.80	11.89	0	365.9	0.039	0.01
2001	107	10.25	-2.44	628.89	4.55	0	365.9	0.04	0.014
2001	137	19.04	6.19	701.04	5.97	0	365.9	0.042	0.018
2001	168	22.72	12.13	694.09	11.48	0	365.9	0.039	0.019
2001	198	21.97	11.95	769.71	8.14	0	365.9	0.044	0.023
2001	229	24.71	14.45	696.76	4.59	0	365.9	0.043	0.02
2001	259	19.91	9.01	632.46	15.09	0	365.9	0.043	0.015
2001	290	14.00	3.36	575.04	6.79	0	365.9	0.037	0.013
2001	321	7.39	-0.47	451.31	8.12	0	365.9	0.04	0.012
2001	351	1.21	-6.30	313.01	7.85	0	365.9	0.036	0.007
2002	15	-1.56	-10.11	362.63	9.41	0	367.4	0.038	0.007
2002	46	-1.08	-13.55	407.74	8.39	0	367.4	0.038	0.007
2002	76	3.21	-6.52	554.49	12.97	0	367.4	0.026	0.009
2002	107	11.58	1.12	646.76	16.03	0	367.4	0.056	0.025
2002	137	15.08	4.18	693.07	12.63	0	367.4	0.069	0.035
2002	168	20.97	10.66	747.94	12.56	0	367.4	0.023	0.01
2002	198	23.97	14.38	726.59	5.58	0	367.4	0.046	0.036
2002	229	23.82	14.33	687.57	7.89	0	367.4	0.03	0.015
2002	259	21.09	10.76	509.65	12.25	0	367.4	0.02	0.007
2002	290	10.14	1.83	564.68	10.16	0	367.4	0.033	0.012
2002	321	2.62	-3.64	400.28	13.45	0	367.4	0.045	0.01
2002	351	-1.69	-9.37	327.06	9.80	0	367.4	0.05	0.006
2003	15	-8.43	-19.98	364.63	4.29	0	368.8	0.039	0.009
2003	46	-5.92	-17.93	416.11	6.09	0	368.8	0.051	0.014
2003	76	2.91	-10.03	540.38	9.90	0	368.8	0.026	0.005
2003	107	8.83	-2.83	641.69	7.05	0	368.8	0.035	0.013
2003	137	16.66	5.32	730.58	14.56	0	368.8	0.059	0.039
2003	168	21.98	11.52	777.51	6.04	0	368.8	0.054	0.026
2003	198	23.41	14.36	761.76	12.01	0	368.8	0.073	0.037
2003	229	23.22	15.24	742.41	22.48	0	368.8	0.019	0.004
2003	259	19.84	10.58	615.89	19.49	0	368.8	0.022	0.01
2003	290	11.76	2.17	585.15	19.31	0	368.8	0.03	0.01
2003	321	6.67	-2.01	416.88	16.84	0	368.8	0.037	0.01
2003	351	-1.08	-9.48	343.09	22.55	0	368.8	0.027	0.005
2004	15	-9.75	-18.06	307.00	3.64	0	370.3	0.038	0.007
2004	46	-3.74	-14.89	425.36	3.89	0	370.3	0.034	0.006
2004	76	4.82	-4.57	527.63	7.70	0	370.3	0.038	0.007
2004	107	11.30	0.01	621.21	11.33	0	370.3	0.038	0.007
2004	137	18.26	7.16	688.86	15.75	0	370.3	0.053	0.027
2004	168	20.69	10.10	726.48	6.87	0	370.3	0.039	0.025
2004	198	22.64	14.40	738.92	14.95	0	370.3	0.018	0.006
2004	229	22.51	13.91	727.59	20.74	0	370.3	0.037	0.009
2004	259	20.30	9.85	673.63	9.03	0	370.3	0.012	0.003
2004	290	12.90	2.92	547.80	5.96	0	370.3	0.038	0.007
2004	321	5.86	-2.50	380.56	14.56	0	370.3	0.038	0.007
2004	351	-1.24	-11.49	290.22	15.14	0	370.3	0.038	0.006
2005	15	-6.01	-16.06	373.46	7.87	0	371.8	0.03	0.005
2005	46	-1.65	-12.92	414.93	9.03	0	371.8	0.017	0.003
2005	76	0.20	-10.34	544.40	8.86	0	371.8	0.057	0.015
2005	107	12.23	0.28	664.77	17.00	0	371.8	0.032	0.011
2005	137	14.04	3.66	760.52	8.32	0	371.8	0.038	0.007
2005	168	23.42	13.62	730.52	16.99	0	371.8	0.027	0.01
2005	198	24.24	15.26	691.09	7.64	0	371.8	0.036	0.008
2005	229	23.77	14.84	678.98	22.01	0	371.8	0.086	0.051
2005	259	20.92	11.09	671.32	7.98	0	371.8	0.05	0.019
2005	290	12.45	4.42	566.23	30.02	0	371.8	0.025	0.008
2005	321	6.95	-2.12	333.46	17.71	0	371.8	0.034	0.005
2005	351	-2.64	-9.83	298.37	10.33	0	371.8	0.018	0.006
2006	15	0.26	-8.42	432.09	15.90	0	373.3	0.038	0.007
2006	46	-2.26	-10.47	391.69	6.77	0	373.3	0.025	0.003
2006	76	2.98	-6.49	552.67	5.05	0	373.3	0.022	0.006
2006	107	12.14	-0.25	657.42	7.05	0	373.3	0.014	0.003
2006	137	16.59	6.70	747.61	22.01	0	373.3	0.041	0.028
2006	168	21.07	13.22	733.40	19.03	0	373.3	0.053	0.036
2006	198	24.88	15.79	758.46	11.94	0	373.3	0.049	0.033
2006	229	21.71	12.98	709.21	6.98	0	373.3	0.023	0.005
2006	259	18.54	9.05	684.38	6.87	0	373.3	0.022	0.004
2006	290	12.02	2.59	536.84	24.16	0	373.3	0.035	0.008
2006	321	8.18	0.96	279.88	13.57	0	373.3	0.045	0.011
2006	351	2.56	-4.10	337.98	12.80	0	373.3	0.037	0.007
2007	15	-4.02	-14.01	350.28	9.49	0	374.8	0.023	0.003
2007	46	-7.03	-18.23	415.79	7.34	0	374.8	0.038	0.007
2007	76	1.08	-10.12	559.00	8.70	0	374.8	0.043	0.01
2007	107	7.96	-1.76	648.91	17.33	0	374.8	0.042	0.013
2007	137	18.71	6.58	662.12	8.15	0	374.8	0.042	0.015
2007	168	21.95	11.86	746.15	8.32	0	374.8	0.038	0.007
2007	198	22.51	13.88	732.26	15.16	0	374.8	0.045	0.014
2007	229	22.95	12.92	739.57	12.51	0	374.8	0.034	0.015
2007	259	20.34	9.71	623.51	10.00	0	374.8	0.031	0.012
2007	290	15.65	5.59	415.69	18.69	0	374.8	0.038	0.007
2007	321	3.51	-3.32	357.35	13.54	0	374.8	0.042	0.005
2007	351	-2.81	-13.41	341.95	15.93	0	374.8	0.036	0.009
2008	15	-2.74	-11.05	365.19	7.54	0	376.4	0.056	0.016
2008	46	-3.43	-14.88	416.65	20.58	0	376.4	0.034	0.004
2008	76	-0.51	-10.14	538.76	16.11	0	376.4	0.039	0.012
2008	107	13.25	0.64	657.88	11.21	0	376.4	0.039	0.011
2008	137	16.62	4.73	751.37	4.58	0	376.4	0.042	0.022
2008	168	22.20	13.18	742.76	14.02	0	376.4	0.057	0.036
2008	198	23.94	14.88	743.49	15.66	0	376.4	0.035	0.035
2008	229	21.69	12.98	760.11	16.39	0	376.4	0.053	0.047
2008	259	19.70	9.53	699.66	15.84	0	376.4	0.064	0.028
2008	290	12.33	2.21	535.66	15.70	0	376.4	0.039	0.019
2008	321	5.27	-1.87	307.32	15.03	0	376.4	0.07	0.036
2008	351	-1.95	-11.47	303.96	16.26	0	376.4	0.046	0.009
2009	15	-7.07	-19.09	290.48	7.59	0	377.9	0.048	0.011
2009	46	-2.18	-13.02	434.27	7.88	0	377.9	0.035	0.009
2009	76	3.95	-6.48	531.09	8.94	0	377.9	0.03	0.01
2009	107	12.40	0.63	593.87	8.39	0	377.9	0.054	0.02
2009	137	16.88	5.91	747.69	15.86	0	377.9	0.042	0.022
2009	168	19.97	11.37	767.73	13.93	0	377.9	0.038	0.007
2009	198	21.39	13.14	730.12	24.44	0	377.9	0.038	0.007
2009	229	23.30	14.44	740.80	15.47	0	377.9	0.073	0.032
2009	259	18.91	8.40	635.98	5.45	0	377.9	0.038	0.007
2009	290	10.69	1.94	457.94	17.85	0	377.9	0.043	0.018
2009	321	8.75	-0.03	330.80	12.11	0	377.9	0.028	0.01
2009	351	-2.53	-10.11	293.42	12.88	0	377.9	0.033	0.009
2010	15	-3.51	-12.92	398.78	8.62	0	379.5	0.038	0.008
2010	46	-1.82	-7.91	421.93	7.83	0	379.5	0.032	0.007
2010	76	7.27	-2.45	591.98	12.84	0	379.5	0.036	0.009
2010	107	13.77	2.01	604.99	9.78	0	379.5	0.024	0.006
2010	137	19.93	7.50	739.44	6.24	0	379.5	0.039	0.019
2010	168	21.36	12.59	719.01	18.14	0	379.5	0.026	0.012
2010	198	24.72	15.49	718.19	11.98	0	379.5	0.052	0.032
2010	229	23.19	13.56	703.43	9.34	0	379.5	0.067	0.021
2010	259	19.65	10.93	640.39	17.18	0	379.5	0.032	0.01
2010	290	11.75	2.60	423.94	15.98	0	379.5	0.058	0.03
2010	321	5.04	-2.55	377.22	9.44	0	379.5	0.024	0.006
2010	351	-3.06	-9.55	368.18	14.01	0	379.5	0.053	0.009
2011	15	-5.79	-15.36	379.97	7.08	0	381.1	0.023	0.004
2011	46	-4.11	-16.06	448.31	12.42	0	381.1	0.051	0.013
2011	76	1.30	-8.43	552.13	15.75	0	381.1	0.039	0.013
2011	107	10.93	0.60	620.15	17.80	0	381.1	0.045	0.022
2011	137	18.82	7.93	614.15	13.37	0	381.1	0.026	0.013
2011	168	21.51	11.33	711.35	11.14	0	381.1	0.025	0.011
2011	198	24.83	14.94	743.46	5.91	0	381.1	0.061	0.03
2011	229	22.86	13.47	714.82	31.23	0	381.1	0.055	0.025
2011	259	20.42	11.39	605.80	17.16	0	381.1	0.029	0.009
2011	290	12.96	4.36	467.98	15.32	0	381.1	0.042	0.015
2011	321	9.54	-0.59	363.16	9.53	0	381.1	0.036	0.009
2011	351	1.21	-8.10	346.24	12.36	0	381.1	0.024	0.006
2012	15	-3.15	-15.84	335.91	9.70	0	394	0.044	0.009
2012	46	4.26	-8.77	475.79	6.14	0	394	0.024	0.004
2012	76	3.93	-6.75	528.35	7.30	0	395	0.038	0.007
2012	107	11.76	-1.09	651.53	4.74	0	395	0.026	0.01
2012	137	21.19	6.35	755.67	15.73	0	395	0.038	0.007
2012	168	23.22	8.08	769.57	12.74	0	395	0.028	0.012
